Date	ID-Product	Units	Revenue Discount	Net Cost Equivalent COGS
12/4/2017	S-30-18	8	0.05	0.99
11/28/2017	D-30-11	4	0.04	1.01
7/20/2017	BWK-20-4	10	0.12	1
7/23/2017	BK-40-2	96	0.5	0.97
9/20/2017	DS-50-8	1	0	1.02
6/12/2017	BK-40-2	9	0.05	1.03
8/11/2017	C-30-5	4	0.04	1.02
8/9/2017	JS-50-15	11	0.12	1.02
12/23/2017	D-30-11	1	0	0.99
12/9/2017	B-30-3	24	0.225	1.02
12/5/2017	GY-60-13	1	0	1.01
4/15/2017	JB-50-14	2	0.02	1
12/16/2017	BK-40-2	84	0.5	0.95
8/5/2017	CB-10-7	85	0.5	1.03
12/3/2017	EK-40-9	104	0.55	0.95
12/11/2017	BK-40-2	8	0.05	0.99
10/1/2017	EK-40-9	98	0.5	1.02
12/2/2017	MB-30-16	11	0.12	1.02
11/8/2017	BK-40-2	8	0.05	1.03
12/2/2017	D-30-11	10	0.12	1.03
6/10/2017	Q-30-17	2	0.02	0.99
12/7/2017	JB-50-14	1	0	0.99
4/26/2017	Y-10-20	2	0.02	0.99
6/17/2017	A-10-1	2	0.02	1.02
1/18/2017	C-30-5	1	0	1.01
11/18/2017	BK-40-2	11	0.12	1.01
11/25/2017	EK-40-9	108	0.55	0.95
5/9/2017	Q-30-17	1	0	1.01
7/2/2017	MB-30-16	1	0	0.99
11/28/2017	DS-50-8	1	0	0.99
12/7/2017	BK-40-2	82	0.5	0.98
11/29/2017	DS-50-8	36	0.4375	0.99
12/11/2017	C-30-5	12	0.12	1.03
12/3/2017	FK-20-10	24	0.225	0.99
2/26/2017	C-30-5	75	0.5	0.97
9/20/2017	DS-50-8	60	0.4375	0.98
12/16/2017	MB-30-16	4	0.04	1.01
11/14/2017	C-30-5	40	0.4375	0.98
8/29/2017	JB-50-14	13	0.12	1
12/6/2017	BK-40-2	1	0	1.01
5/30/2017	BK-40-2	139	0.575	0.94
6/11/2017	JB-50-14	4	0.04	1.02
12/5/2017	Q-30-17	3	0.03	0.99
1/23/2017	Q-30-17	67	0.4375	0.99
11/13/2017	DS-50-8	2	0.02	1.03
12/17/2017	MB-30-16	108	0.55	0.95
12/18/2017	MB-30-16	107	0.55	0.95
10/14/2017	D-30-11	4	0.04	1.02
12/19/2017	EK-40-9	7	0.05	1.01
12/11/2017	D-30-11	1	0	1.03
12/18/2017	DS-50-8	1	0	1.02
5/18/2017	A-10-1	60	0.4375	0.97
11/29/2017	BK-40-2	12	0.12	1.01
7/7/2017	FK-20-10	4	0.04	1
4/8/2017	JS-50-15	2	0.02	0.99
12/12/2017	BK-40-2	2	0.02	1.02
4/26/2017	CB-10-7	2	0.02	1.02
11/20/2017	BK-40-2	132	0.575	0.91
10/13/2017	Y-10-20	120	0.575	0.95
7/22/2017	EK-40-9	10	0.12	1.01
10/2/2017	S-30-18	92	0.5	0.97
1/30/2017	BWK-20-4	22	0.225	1.01
12/16/2017	GY-60-13	11	0.12	1.03
12/22/2017	GY-60-13	9	0.05	1.02
12/2/2017	GY-60-12	144	0.575	0.93
12/18/2017	MB-30-16	12	0.12	0.99
6/21/2017	JS-50-15	2	0.02	1.01
5/7/2017	CY-60-6	1	0	1.01
12/17/2017	BK-40-2	1	0	1.03
11/24/2017	D-30-11	27	0.3225	1.02
12/19/2017	BK-40-2	4	0.04	0.99
12/8/2017	BWK-20-4	60	0.4375	1
12/12/2017	BK-40-2	1	0	1.02
11/18/2017	BK-40-2	145	0.575	0.96
11/19/2017	BK-40-2	2	0.02	1.03
12/16/2017	BWK-20-4	4	0.04	1.03
12/28/2017	MB-30-16	1	0	0.99
6/16/2017	BK-40-2	128	0.575	0.95
12/1/2017	DS-50-8	60	0.4375	1.01
12/3/2017	EK-40-9	1	0	1.03
9/2/2017	Q-30-17	36	0.4375	0.99
12/21/2017	BK-40-2	24	0.225	1.02
4/29/2017	MB-30-16	3	0.03	1.01
11/30/2017	TK-40-19	2	0.02	1.01
12/6/2017	Q-30-17	60	0.4375	0.98
12/4/2017	CB-10-7	36	0.4375	0.98
12/23/2017	S-30-18	2	0.02	1
12/9/2017	JB-50-14	96	0.5	1
4/5/2017	JB-50-14	57	0.4375	1
12/22/2017	JB-50-14	51	0.4375	1.02
11/30/2017	S-30-18	1	0	1.02
12/6/2017	DS-50-8	4	0.04	1.02
11/23/2017	DS-50-8	1	0	0.99
4/14/2017	D-30-11	8	0.05	1.01
12/4/2017	D-30-11	120	0.575	0.93
1/17/2017	C-30-5	1	0	1.01
12/1/2017	CB-10-7	3	0.03	1
6/22/2017	DS-50-8	6	0.05	1.01
4/16/2017	CY-60-6	9	0.05	1.01
7/22/2017	TK-40-19	2	0.02	1.01
12/24/2017	Q-30-17	2	0.02	0.99
7/26/2017	DS-50-8	9	0.05	1.01
8/18/2017	Q-30-17	2	0.02	0.99
2/25/2017	Y-10-20	36	0.4375	1
12/12/2017	CY-60-6	1	0	0.99
12/15/2017	EK-40-9	1	0	1.02
7/14/2017	MB-30-16	94	0.5	0.97
12/8/2017	DS-50-8	11	0.12	0.99
6/20/2017	BK-40-2	148	0.575	0.92
11/5/2017	S-30-18	60	0.4375	1
6/9/2017	JB-50-14	79	0.5	0.96
12/20/2017	Q-30-17	3	0.03	0.99
12/5/2017	D-30-11	2	0.02	1.01
5/11/2017	BK-40-2	11	0.12	1.01
12/3/2017	MB-30-16	11	0.12	1.01
7/26/2017	CB-10-7	2	0.02	1
5/11/2017	Q-30-17	9	0.05	1.02
12/14/2017	BK-40-2	14	0.12	1.01
10/10/2017	TK-40-19	7	0.05	0.99
4/4/2017	DS-50-8	144	0.575	0.95
12/4/2017	EK-40-9	108	0.55	0.96
8/2/2017	Y-10-20	57	0.4375	1.02
8/3/2017	CY-60-6	130	0.575	0.96
12/3/2017	BK-40-2	2	0.02	1.01
12/17/2017	BK-40-2	4	0.04	1
6/1/2017	EK-40-9	5	0.05	1.01
6/21/2017	Q-30-17	90	0.5	0.95
12/3/2017	Y-10-20	24	0.225	1.01
5/29/2017	C-30-5	1	0	0.99
11/21/2017	Y-10-20	6	0.05	1
5/15/2017	Q-30-17	3	0.03	0.99
12/7/2017	DS-50-8	42	0.4375	1.02
4/25/2017	EK-40-9	15	0.225	1
12/8/2017	JB-50-14	1	0	1.02
11/12/2017	FK-20-10	10	0.12	1.02
4/22/2017	BK-40-2	36	0.4375	1.02
2/20/2017	CY-60-6	96	0.5	0.98
11/25/2017	Q-30-17	1	0	0.99
11/28/2017	Q-30-17	2	0.02	0.99
5/24/2017	FK-20-10	108	0.55	0.95
12/23/2017	DS-50-8	1	0	1.03
6/27/2017	JB-50-14	11	0.12	1
5/26/2017	DS-50-8	72	0.4375	0.99
11/24/2017	JS-50-15	150	0.575	0.94
6/18/2017	Y-10-20	2	0.02	1.01
6/27/2017	D-30-11	33	0.3225	0.98
8/26/2017	MB-30-16	12	0.12	1.03
11/8/2017	D-30-11	2	0.02	1.01
11/19/2017	B-30-3	4	0.04	1.01
12/8/2017	DS-50-8	144	0.575	0.92
9/18/2017	DS-50-8	8	0.05	0.99
11/26/2017	MB-30-16	3	0.03	0.99
12/9/2017	BK-40-2	3	0.03	0.99
12/16/2017	C-30-5	18	0.225	1.01
8/26/2017	MB-30-16	3	0.03	1.03
8/4/2017	C-30-5	3	0.03	0.99
4/17/2017	DS-50-8	124	0.575	0.96
7/22/2017	CY-60-6	9	0.05	1
12/18/2017	Q-30-17	137	0.575	0.93
12/6/2017	Q-30-17	144	0.575	0.89
11/20/2017	Q-30-17	98	0.5	0.97
6/12/2017	JB-50-14	2	0.02	1.01
12/9/2017	MB-30-16	144	0.575	0.91
12/16/2017	FK-20-10	15	0.225	0.99
6/4/2017	D-30-11	1	0	1.02
5/26/2017	DS-50-8	1	0	1.03
6/15/2017	JB-50-14	9	0.05	1.01
7/25/2017	JS-50-15	2	0.02	1.03
7/20/2017	S-30-18	62	0.4375	1
5/14/2017	DS-50-8	86	0.5	0.98
12/1/2017	JS-50-15	14	0.12	1.02
12/6/2017	BK-40-2	84	0.5	0.98
12/24/2017	D-30-11	1	0	1.03
11/15/2017	GY-60-13	72	0.4375	0.98
4/11/2017	Q-30-17	78	0.5	1
8/8/2017	BK-40-2	1	0	1.02
8/25/2017	BK-40-2	8	0.05	1.01
12/19/2017	Y-10-20	4	0.04	0.99
7/31/2017	C-30-5	2	0.02	0.99
12/3/2017	Y-10-20	3	0.03	1.02
2/8/2017	MB-30-16	1	0	1.03
5/21/2017	Q-30-17	13	0.12	1.03
11/18/2017	FK-20-10	1	0	0.99
4/4/2017	DS-50-8	3	0.03	1.03
5/20/2017	D-30-11	2	0.02	1.03
5/5/2017	JB-50-14	2	0.02	0.99
4/30/2017	Q-30-17	116	0.55	0.98
12/16/2017	JS-50-15	1	0	0.99
12/5/2017	BK-40-2	120	0.575	0.98
11/27/2017	Q-30-17	1	0	1
12/5/2017	A-10-1	2	0.02	0.99
6/28/2017	BK-40-2	2	0.02	1.03
12/14/2017	JB-50-14	36	0.4375	0.99
12/8/2017	BK-40-2	3	0.03	1.01
7/13/2017	Y-10-20	2	0.02	1.01
1/31/2017	JB-50-14	10	0.12	0.99
12/8/2017	DS-50-8	3	0.03	1
12/5/2017	GY-60-12	79	0.5	0.95
5/20/2017	TK-40-19	132	0.575	0.95
6/19/2017	Q-30-17	2	0.02	0.99
7/26/2017	MB-30-16	2	0.02	1.03
8/4/2017	MB-30-16	48	0.4375	0.98
7/11/2017	BK-40-2	12	0.12	1.03
6/18/2017	Q-30-17	14	0.12	1
4/2/2017	DS-50-8	5	0.05	1.01
5/4/2017	JS-50-15	2	0.02	1.01
6/20/2017	JB-50-14	60	0.4375	0.99
7/26/2017	EK-40-9	24	0.225	1.01
12/7/2017	DS-50-8	48	0.4375	1.02
11/20/2017	JB-50-14	9	0.05	1.02
6/4/2017	Y-10-20	1	0	1
11/28/2017	MB-30-16	3	0.03	1
8/27/2017	BK-40-2	4	0.04	1.01
5/12/2017	BK-40-2	68	0.4375	1
11/25/2017	Y-10-20	1	0	1.01
12/1/2017	CY-60-6	2	0.02	1.01
11/29/2017	BK-40-2	144	0.575	0.95
11/25/2017	Q-30-17	42	0.4375	0.99
8/6/2017	DS-50-8	102	0.55	0.96
11/26/2017	BK-40-2	10	0.12	1.01
12/8/2017	S-30-18	10	0.12	1.03
8/4/2017	CY-60-6	1	0	1.01
12/3/2017	Y-10-20	13	0.12	1.03
12/17/2017	D-30-11	10	0.12	1.03
12/22/2017	Q-30-17	2	0.02	1.03
8/4/2017	JS-50-15	116	0.55	0.93
8/16/2017	Y-10-20	7	0.05	1.01
4/25/2017	Q-30-17	10	0.12	1
12/18/2017	BK-40-2	77	0.5	0.96
12/22/2017	BK-40-2	132	0.575	0.94
12/18/2017	Y-10-20	36	0.4375	1.02
11/13/2017	C-30-5	24	0.225	1
9/28/2017	JB-50-14	13	0.12	1.01
12/21/2017	A-10-1	120	0.575	0.96
4/3/2017	FK-20-10	7	0.05	1.03
6/30/2017	BK-40-2	9	0.05	1
6/28/2017	BK-40-2	3	0.03	1.01
11/23/2017	JB-50-14	1	0	1.01
8/6/2017	GY-60-13	11	0.12	0.99
12/18/2017	Y-10-20	60	0.4375	0.95
12/22/2017	BK-40-2	4	0.04	0.99
6/29/2017	Y-10-20	1	0	1.02
11/18/2017	MB-30-16	8	0.05	1
1/13/2017	S-30-18	1	0	1.03
7/4/2017	D-30-11	101	0.55	0.93
12/12/2017	MB-30-16	87	0.5	1
12/2/2017	C-30-5	3	0.03	1.02
12/3/2017	C-30-5	2	0.02	0.99
12/14/2017	JS-50-15	8	0.05	1.02
12/7/2017	C-30-5	91	0.5	1
12/24/2017	DS-50-8	144	0.575	0.94
8/18/2017	MB-30-16	11	0.12	0.99
12/6/2017	BK-40-2	1	0	0.99
7/19/2017	GY-60-12	8	0.05	1
10/2/2017	A-10-1	2	0.02	1
12/11/2017	D-30-11	1	0	1.02
12/23/2017	DS-50-8	84	0.5	0.95
11/1/2017	D-30-11	1	0	1.03
12/13/2017	BK-40-2	24	0.225	0.99
4/6/2017	GY-60-12	60	0.4375	0.99
11/24/2017	GY-60-12	86	0.5	0.99
7/23/2017	MB-30-16	1	0	1.01
5/26/2017	DS-50-8	4	0.04	1
12/10/2017	C-30-5	2	0.02	1.02
12/18/2017	Y-10-20	1	0	1.03
1/20/2017	Q-30-17	2	0.02	1.03
12/4/2017	C-30-5	1	0	1
12/5/2017	TK-40-19	84	0.5	0.99
12/1/2017	DS-50-8	108	0.55	0.93
12/5/2017	D-30-11	125	0.575	0.97
11/8/2017	BK-40-2	2	0.02	1.02
12/4/2017	JB-50-14	1	0	1.03
7/3/2017	BK-40-2	120	0.575	0.96
12/13/2017	Q-30-17	72	0.4375	0.94
7/10/2017	BK-40-2	36	0.4375	1.01
4/26/2017	BK-40-2	12	0.12	0.99
12/24/2017	C-30-5	24	0.225	0.99
3/11/2017	BK-40-2	1	0	0.99
12/6/2017	BK-40-2	84	0.5	0.96
7/30/2017	BK-40-2	10	0.12	1.03
7/31/2017	Y-10-20	84	0.5	1
12/20/2017	DS-50-8	3	0.03	0.99
11/27/2017	DS-50-8	11	0.12	1.03
12/17/2017	Q-30-17	2	0.02	1.01
12/17/2017	S-30-18	18	0.225	1.02
7/7/2017	D-30-11	24	0.225	1.03
6/20/2017	DS-50-8	84	0.5	0.98
5/18/2017	JB-50-14	42	0.4375	1
8/15/2017	B-30-3	48	0.4375	0.98
6/25/2017	JB-50-14	37	0.4375	1.02
8/7/2017	GY-60-12	1	0	1.03
6/1/2017	BK-40-2	132	0.575	0.96
4/21/2017	BK-40-2	1	0	1.02
11/20/2017	Y-10-20	144	0.575	0.95
12/3/2017	JB-50-14	4	0.04	1.02
12/19/2017	C-30-5	36	0.4375	1
4/13/2017	MB-30-16	116	0.55	0.97
12/24/2017	JB-50-14	9	0.05	0.99
11/27/2017	MB-30-16	13	0.12	1.03
11/22/2017	DS-50-8	1	0	0.99
12/9/2017	BK-40-2	7	0.05	1.01
12/21/2017	C-30-5	8	0.05	0.99
12/13/2017	D-30-11	53	0.4375	0.97
11/24/2017	BK-40-2	72	0.4375	0.96
12/3/2017	GY-60-12	10	0.12	1.01
5/21/2017	MB-30-16	132	0.575	0.92
11/22/2017	A-10-1	1	0	1.02
12/17/2017	Y-10-20	2	0.02	1.02
12/20/2017	D-30-11	3	0.03	1.02
12/17/2017	Y-10-20	7	0.05	1.01
11/23/2017	C-30-5	24	0.225	0.99
12/10/2017	JB-50-14	48	0.4375	1.02
9/24/2017	JB-50-14	2	0.02	1.02
6/18/2017	JB-50-14	138	0.575	0.94
6/25/2017	MB-30-16	9	0.05	1.01
12/11/2017	MB-30-16	1	0	0.99
12/1/2017	BK-40-2	8	0.05	1.01
12/22/2017	Q-30-17	2	0.02	1.01
12/22/2017	DS-50-8	6	0.05	1
8/2/2017	DS-50-8	10	0.12	1
12/4/2017	GY-60-13	152	0.575	0.92
12/18/2017	FK-20-10	96	0.5	0.99
12/2/2017	BK-40-2	113	0.55	0.94
4/5/2017	JB-50-14	108	0.55	0.92
12/13/2017	Q-30-17	13	0.12	1
5/20/2017	Q-30-17	22	0.225	0.99
5/7/2017	BK-40-2	1	0	1.01
12/1/2017	DS-50-8	2	0.02	0.99
8/5/2017	Y-10-20	1	0	1.02
1/25/2017	JB-50-14	69	0.4375	0.97
4/13/2017	TK-40-19	1	0	1
12/9/2017	JB-50-14	115	0.55	0.95
12/1/2017	CY-60-6	3	0.03	1
8/14/2017	S-30-18	13	0.12	1.02
4/10/2017	JB-50-14	89	0.5	0.97
12/17/2017	DS-50-8	3	0.03	1.01
1/13/2017	DS-50-8	144	0.575	0.92
11/26/2017	BK-40-2	1	0	1
6/18/2017	JB-50-14	3	0.03	0.99
9/22/2017	Q-30-17	4	0.04	0.99
3/23/2017	B-30-3	120	0.575	0.92
12/20/2017	C-30-5	1	0	0.99
12/5/2017	BK-40-2	11	0.12	0.99
4/29/2017	Q-30-17	2	0.02	1.02
11/14/2017	DS-50-8	36	0.4375	0.99
1/19/2017	EK-40-9	11	0.12	1
11/13/2017	MB-30-16	4	0.04	1.02
11/12/2017	JB-50-14	2	0.02	1.01
12/3/2017	FK-20-10	140	0.575	0.95
12/7/2017	S-30-18	92	0.5	0.97
9/15/2017	BK-40-2	9	0.05	0.99
11/16/2017	Y-10-20	144	0.575	0.95
12/21/2017	EK-40-9	132	0.575	0.94
10/5/2017	TK-40-19	3	0.03	1.03
6/22/2017	C-30-5	108	0.55	0.97
11/27/2017	D-30-11	9	0.05	1.03
12/2/2017	FK-20-10	24	0.225	1.01
12/2/2017	JS-50-15	1	0	0.99
12/26/2017	JB-50-14	121	0.575	0.94
12/11/2017	BWK-20-4	1	0	1.02
12/19/2017	C-30-5	144	0.575	0.92
12/24/2017	DS-50-8	2	0.02	1.03
11/25/2017	DS-50-8	2	0.02	0.99
8/25/2017	GY-60-12	144	0.575	0.96
5/4/2017	D-30-11	2	0.02	1.02
12/24/2017	TK-40-19	2	0.02	1.01
8/19/2017	A-10-1	29	0.3225	1.01
12/6/2017	BK-40-2	129	0.575	0.96
12/12/2017	JB-50-14	41	0.4375	0.98
12/16/2017	CY-60-6	1	0	1.02
12/16/2017	B-30-3	120	0.575	0.91
4/16/2017	GY-60-13	3	0.03	1
7/27/2017	DS-50-8	1	0	1.02
11/25/2017	CB-10-7	132	0.575	0.94
12/23/2017	C-30-5	15	0.225	0.98
6/18/2017	Y-10-20	96	0.5	0.97
12/9/2017	BK-40-2	2	0.02	1.02
11/24/2017	DS-50-8	1	0	1.01
11/27/2017	TK-40-19	1	0	1.03
12/2/2017	JB-50-14	96	0.5	0.94
12/14/2017	DS-50-8	4	0.04	1.01
11/27/2017	BK-40-2	2	0.02	1.01
8/13/2017	EK-40-9	3	0.03	1
7/21/2017	Q-30-17	118	0.55	0.95
12/3/2017	GY-60-12	4	0.04	1.01
12/6/2017	DS-50-8	2	0.02	1.03
4/16/2017	C-30-5	36	0.4375	1.01
11/18/2017	BWK-20-4	135	0.575	0.93
11/13/2017	D-30-11	84	0.5	0.99
5/6/2017	S-30-18	60	0.4375	0.98
6/20/2017	BK-40-2	3	0.03	1.01
11/23/2017	GY-60-13	36	0.4375	1.01
5/29/2017	Y-10-20	2	0.02	1.02
4/3/2017	BK-40-2	12	0.12	1.02
6/30/2017	Y-10-20	114	0.55	0.92
8/24/2017	D-30-11	9	0.05	1.01
12/4/2017	MB-30-16	81	0.5	1.01
5/30/2017	Y-10-20	132	0.575	0.94
5/5/2017	BK-40-2	1	0	0.99
12/2/2017	MB-30-16	2	0.02	1.02
8/19/2017	CY-60-6	48	0.4375	1.01
5/25/2017	MB-30-16	68	0.4375	0.97
12/12/2017	JB-50-14	1	0	1
11/21/2017	BK-40-2	4	0.04	0.99
5/16/2017	BWK-20-4	113	0.55	0.95
5/15/2017	MB-30-16	24	0.225	0.99
7/8/2017	D-30-11	75	0.5	0.98
6/24/2017	C-30-5	11	0.12	1.01
5/19/2017	D-30-11	17	0.225	1.01
12/2/2017	BK-40-2	30	0.3225	0.98
12/18/2017	Q-30-17	24	0.225	1.03
4/12/2017	DS-50-8	7	0.05	1.01
7/24/2017	BK-40-2	96	0.5	1
5/12/2017	GY-60-12	1	0	1
12/17/2017	DS-50-8	144	0.575	0.94
8/10/2017	BK-40-2	11	0.12	1.01
8/22/2017	DS-50-8	4	0.04	1.03
10/22/2017	EK-40-9	11	0.12	1.02
12/22/2017	D-30-11	96	0.5	1.02
9/30/2017	BK-40-2	4	0.04	1.03
12/12/2017	MB-30-16	4	0.04	0.99
11/28/2017	D-30-11	48	0.4375	1.01
12/13/2017	MB-30-16	1	0	1.01
5/27/2017	JB-50-14	132	0.575	0.97
11/19/2017	MB-30-16	3	0.03	1.02
12/10/2017	JB-50-14	1	0	1.01
11/15/2017	Q-30-17	120	0.575	0.94
7/21/2017	Q-30-17	11	0.12	1
11/29/2017	D-30-11	51	0.4375	0.93
12/11/2017	TK-40-19	144	0.575	0.93
12/25/2017	BK-40-2	12	0.12	0.99
4/1/2017	EK-40-9	5	0.05	1
4/3/2017	C-30-5	96	0.5	1
6/15/2017	D-30-11	140	0.575	0.93
6/17/2017	EK-40-9	10	0.12	1
12/5/2017	TK-40-19	1	0	1.03
5/20/2017	C-30-5	1	0	0.99
8/25/2017	MB-30-16	72	0.4375	0.94
5/15/2017	Q-30-17	1	0	1.02
11/26/2017	BK-40-2	3	0.03	1.02
12/7/2017	EK-40-9	2	0.02	1.02
12/9/2017	C-30-5	4	0.04	1.02
12/23/2017	CY-60-6	132	0.575	0.97
12/24/2017	S-30-18	2	0.02	1.01
12/24/2017	JB-50-14	2	0.02	1.01
5/21/2017	Q-30-17	115	0.55	0.94
1/28/2017	MB-30-16	8	0.05	1.01
12/12/2017	MB-30-16	84	0.5	1.02
12/22/2017	DS-50-8	1	0	0.99
12/12/2017	BK-40-2	4	0.04	1.02
4/12/2017	DS-50-8	23	0.225	0.98
12/8/2017	GY-60-13	24	0.225	1.01
12/22/2017	MB-30-16	1	0	0.99
12/8/2017	MB-30-16	12	0.12	1.03
12/1/2017	FK-20-10	11	0.12	1.01
10/21/2017	MB-30-16	24	0.225	1.01
10/18/2017	BK-40-2	1	0	0.99
5/29/2017	BK-40-2	3	0.03	1
11/30/2017	MB-30-16	3	0.03	0.99
12/15/2017	JB-50-14	34	0.3225	1.01
6/13/2017	GY-60-12	148	0.575	0.93
5/9/2017	B-30-3	98	0.5	0.99
12/21/2017	DS-50-8	132	0.575	0.96
1/2/2017	D-30-11	1	0	0.99
12/3/2017	C-30-5	14	0.12	1
12/14/2017	JB-50-14	135	0.575	0.94
12/8/2017	Y-10-20	143	0.575	0.93
5/18/2017	GY-60-13	32	0.3225	1
11/27/2017	BK-40-2	67	0.4375	1
11/22/2017	C-30-5	3	0.03	0.99
7/26/2017	BK-40-2	4	0.04	1.01
12/22/2017	C-30-5	12	0.12	1.01
5/27/2017	MB-30-16	2	0.02	0.99
11/28/2017	DS-50-8	11	0.12	1.02
10/18/2017	GY-60-12	24	0.225	1
12/9/2017	JB-50-14	2	0.02	1.02
4/17/2017	BK-40-2	8	0.05	1.03
6/21/2017	S-30-18	132	0.575	0.95
5/4/2017	C-30-5	2	0.02	1.02
12/16/2017	EK-40-9	2	0.02	1.01
4/23/2017	Q-30-17	1	0	0.99
11/30/2017	Q-30-17	1	0	0.99
12/20/2017	Y-10-20	148	0.575	0.91
12/16/2017	D-30-11	87	0.5	0.96
7/10/2017	Q-30-17	2	0.02	1.01
12/4/2017	EK-40-9	1	0	1.01
11/18/2017	BK-40-2	60	0.4375	0.98
8/8/2017	Y-10-20	79	0.5	1
8/23/2017	DS-50-8	12	0.12	1.01
11/25/2017	FK-20-10	56	0.4375	0.97
12/15/2017	JS-50-15	132	0.575	0.91
12/10/2017	Q-30-17	2	0.02	1.03
2/6/2017	FK-20-10	58	0.4375	0.97
12/19/2017	Y-10-20	3	0.03	1.02
6/3/2017	JB-50-14	1	0	1.01
5/23/2017	BK-40-2	72	0.4375	0.98
12/2/2017	BK-40-2	107	0.55	0.98
11/28/2017	MB-30-16	7	0.05	0.99
11/13/2017	MB-30-16	132	0.575	0.93
11/26/2017	BK-40-2	23	0.225	0.98
12/17/2017	Y-10-20	2	0.02	1.03
12/10/2017	BK-40-2	11	0.12	0.99
12/14/2017	A-10-1	132	0.575	0.98
11/25/2017	C-30-5	10	0.12	1.01
6/25/2017	Q-30-17	1	0	1.01
10/19/2017	CB-10-7	1	0	1.03
4/17/2017	TK-40-19	22	0.225	0.99
11/15/2017	JB-50-14	153	0.575	0.93
4/28/2017	DS-50-8	1	0	1.03
7/12/2017	BK-40-2	60	0.4375	0.95
5/20/2017	GY-60-13	1	0	1
9/23/2017	Q-30-17	72	0.4375	0.99
8/7/2017	D-30-11	2	0.02	1.01
12/20/2017	JS-50-15	96	0.5	0.98
12/23/2017	GY-60-13	1	0	0.99
12/7/2017	D-30-11	11	0.12	1.01
12/16/2017	EK-40-9	8	0.05	1.01
12/17/2017	BK-40-2	10	0.12	1.03
11/25/2017	Q-30-17	9	0.05	0.99
12/4/2017	TK-40-19	12	0.12	1.01
12/9/2017	D-30-11	1	0	1.03
11/26/2017	MB-30-16	59	0.4375	0.99
5/13/2017	C-30-5	1	0	1.03
11/25/2017	D-30-11	36	0.4375	0.98
7/22/2017	Y-10-20	36	0.4375	0.98
5/8/2017	BK-40-2	106	0.55	0.96
11/18/2017	C-30-5	65	0.4375	0.97
11/26/2017	GY-60-13	1	0	1
8/29/2017	Y-10-20	2	0.02	1.02
5/3/2017	EK-40-9	2	0.02	1.02
4/13/2017	Q-30-17	72	0.4375	0.96
11/29/2017	BK-40-2	96	0.5	0.98
11/20/2017	B-30-3	36	0.4375	0.98
12/2/2017	MB-30-16	143	0.575	0.92
12/9/2017	EK-40-9	144	0.575	0.95
12/18/2017	EK-40-9	84	0.5	0.99
12/23/2017	D-30-11	12	0.12	1.03
12/22/2017	CY-60-6	10	0.12	1.02
4/13/2017	BK-40-2	3	0.03	0.99
7/11/2017	MB-30-16	1	0	1
3/22/2017	BK-40-2	10	0.12	0.99
11/27/2017	CY-60-6	144	0.575	0.95
9/27/2017	C-30-5	108	0.55	0.95
5/3/2017	FK-20-10	4	0.04	1.01
8/24/2017	D-30-11	84	0.5	1.01
5/2/2017	S-30-18	23	0.225	1.02
11/22/2017	B-30-3	1	0	1.01
12/6/2017	MB-30-16	1	0	1.02
11/14/2017	BK-40-2	132	0.575	0.92
12/11/2017	DS-50-8	13	0.12	1
5/31/2017	JB-50-14	72	0.4375	0.96
6/21/2017	S-30-18	72	0.4375	0.98
8/9/2017	MB-30-16	96	0.5	0.98
12/24/2017	Q-30-17	2	0.02	1
2/16/2017	BK-40-2	1	0	1.02
5/22/2017	BK-40-2	141	0.575	0.94
12/24/2017	FK-20-10	12	0.12	1.03
2/13/2017	Y-10-20	2	0.02	1.02
8/30/2017	GY-60-13	108	0.55	0.96
12/23/2017	MB-30-16	157	0.575	0.91
5/20/2017	EK-40-9	52	0.4375	1
6/26/2017	GY-60-13	18	0.225	1
12/4/2017	A-10-1	108	0.55	0.95
12/17/2017	Q-30-17	1	0	0.99
11/17/2017	C-30-5	144	0.575	0.9
8/28/2017	GY-60-13	11	0.12	1.02
12/13/2017	DS-50-8	2	0.02	1
5/6/2017	Q-30-17	2	0.02	0.99
1/19/2017	FK-20-10	4	0.04	0.99
12/5/2017	GY-60-13	2	0.02	0.99
12/21/2017	JB-50-14	61	0.4375	1.02
12/3/2017	BK-40-2	1	0	1.02
10/15/2017	S-30-18	2	0.02	1.01
12/17/2017	C-30-5	12	0.12	1.02
12/15/2017	Y-10-20	84	0.5	0.94
7/22/2017	EK-40-9	2	0.02	1.01
5/19/2017	DS-50-8	133	0.575	0.92
12/9/2017	Y-10-20	2	0.02	1.01
12/23/2017	BK-40-2	10	0.12	1
12/23/2017	D-30-11	60	0.4375	1.02
12/22/2017	EK-40-9	1	0	1.02
11/18/2017	D-30-11	4	0.04	1
11/26/2017	C-30-5	60	0.4375	0.99
12/23/2017	C-30-5	151	0.575	0.93
5/8/2017	JS-50-15	10	0.12	1.02
12/9/2017	D-30-11	2	0.02	1.02
11/20/2017	Y-10-20	10	0.12	1.03
12/24/2017	A-10-1	8	0.05	1.02
11/23/2017	BK-40-2	1	0	1.03
12/18/2017	BK-40-2	9	0.05	1.03
12/7/2017	JB-50-14	48	0.4375	1
7/18/2017	JB-50-14	24	0.225	1.02
12/15/2017	FK-20-10	11	0.12	1.03
12/3/2017	Q-30-17	84	0.5	0.99
11/29/2017	Y-10-20	2	0.02	0.99
12/17/2017	BK-40-2	92	0.5	1.02
11/26/2017	GY-60-13	15	0.225	0.98
